Chisq rho_SiOx rho_Cr rho_Au d_oxide d_Cr d_Au l_tether l_lipid1 dl_lipid_on1 dl_lipid_off penetration nf_tether mult_tether vf_bilayer ExProtons scalarmult_off1 scalarmult_off2 d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 rho_solv_0 rho_solv_1 rho_solv_h2o rho_solv_5 global_rough sigma rough_au_cr background_1 background_2 background_3 background_4 background_5
2.5601 3.7413788e-06 4.1495562e-06 4.4334607e-06 5.20179935 36.71268 113.31852 14.374549 13.147282 1.254328 -0.129552 -5.96444 0.50215988 4.7006686 0.9999768 0.6630744 0.921709 0.8961373 11.524212 9.1720356 10.242044 9.089096 12.021992 10.37776 11.624484 0.003028278 0.3211098 0.2129484 0.2366094 0.000789978 0.000877755 6.14151872e-06 3.7609092e-06 -4.4914181e-07 3.8928488e-06 4.441192 3.717893 5.466068 8.65557577e-07 2.330294048e-06 2.502794541e-06 2.571545788e-06 7.74925184e-07
2.61791 3.759138e-06 4.1819379e-06 4.4229592e-06 5.16532505 35.88058 113.85262 14.829283 13.184466 0.197744 0.156328 -2.189712 0.617067 3.6511993 0.999992 0.6949216 0.5174524 0.481825 12.670492 9.968256 12.401208 10.554956 11.726328 10.58936 11.609936 0.385605 0.371682 0.1670478 0.1124958 0.1249956 0.002671764 6.14335424e-06 3.761292e-06 -5.41670542e-07 3.8878376e-06 4.68596 3.543368 4.24686 7.15392892e-07 1.851099906e-06 2.032283662e-06 2.27364538e-06 1.015552049e-06
2.66902 3.5391272e-06 4.1347154e-06 4.417099e-06 5.10050975 37.22738 114.32468 14.142817 13.166574 -1.277536 0.394128 -5.888704 0.6121235 3.2924134 0.9999992 0.51312048 0.6064093 0.5473927 12.430112 11.844136 11.0033 11.140436 11.783872 11.063532 9.566488 0.1685802 0.4780962 0.1778928 0.0848748 0.0438252 0.0486948 6.14228672e-06 3.7607928e-06 -5.609719596e-07 3.8891996e-06 4.084924 3.658553 5.210748 8.87620492e-07 2.211212869e-06 1.661047924e-06 2.73050399e-06 1.151529848e-06
2.80816 3.7278524e-06 4.1176464e-06 4.4397808e-06 5.8470755 35.0036 114.89948 14.427919 13.145854 -0.076688 -0.645 -3.518232 0.6196115 3.8298448 0.9991116 0.8089416 0.6838345 0.5727637 9.1384272 9.812936 10.414532 10.216256 11.36066 9.95758 12.413716 0.2056116 0.356757 0.4371864 0.1653276 0.0954759 0.0993228 6.14419712e-06 3.7618056e-06 -4.74355218e-07 3.8889552e-06 4.275884 3.278633 3.302392 8.98973128e-07 1.845960934e-06 1.553099518e-06 2.240611988e-06 1.028804398e-06
2.64045 3.784072e-06 4.1519053e-06 4.4391034e-06 5.0001443474 39.36948 110.90202 14.61142 13.179356 -2.312792 0.247128 -3.564384 0.5984585 4.2340717 0.9901344 0.50849808 0.8374861 0.6436621 11.44112 11.636228 10.100604 10.106332 9.1024132 10.773728 11.138056 0.174663 0.4962972 0.1259706 0.04403004 0.0489216 0.01674978 6.1437728e-06 3.7611678e-06 -4.85851216e-07 3.8887776e-06 4.752912 2.925569 4.734904 6.55662682e-07 2.049060306e-06 2.482098681e-06 2.158823349e-06 1.140582038e-06
2.89045 3.4638156e-06 4.1145966e-06 4.444276e-06 5.00005047155 39.1031 112.99772 14.268556 13.042002 -2.05928 -0.142528 -3.385984 0.771758 2.9160154 0.9904432 0.6601824 0.4971826 0.465508 10.125648 11.357448 11.719776 10.916684 10.333152 10.59768 9.1509444 0.2981694 0.4192728 0.2335656 0.1850262 0.0674865 0.074985 6.1408976e-06 3.760308e-06 -4.83782026e-07 3.8896984e-06 3.768084 3.112745 4.65604 6.48378973e-07 2.498940312e-06 1.912747574e-06 1.997905539e-06 8.83653434e-07
3.01608 3.727528e-06 4.1464375e-06 4.4355751e-06 5.00000280992 40.51778 110.07292 14.328766 13.132526 -0.322336 -0.169064 -4.417744 0.608671 3.8810179 0.9964528 0.7622276 0.6195664 0.6137443 11.041616 11.556516 11.721552 10.695308 11.737988 9.81992 10.645376 0.1897416 0.452847 0.206163 0.1655346 0.0512592 0.0569547 6.14288192e-06 3.7600878e-06 -5.02423494e-07 3.8905388e-06 4.334692 3.246812 4.832332 8.46038116e-07 2.570441009e-06 2.214917128e-06 2.234198271e-06 8.80069151e-07
2.75477 3.589886e-06 4.1225006e-06 4.4334259e-06 5.9002475 38.61738 112.38792 13.954339 13.007506 1.951272 0.106296 -1.240512 0.7336515 3.2249251 0.9999832 0.6680764 0.7344217 0.5498578 10.820692 9.0665812 10.522956 9.03353984 11.979104 10.466716 11.557284 0.2540844 0.503751 0.252846 0.1703424 0.0465135 0.01622955 6.14232128e-06 3.7604616e-06 -5.3975042e-07 3.8882992e-06 4.587464 3.344789 3.947268 7.27976296e-07 2.470945912e-06 2.30428925e-06 2.194256261e-06 1.485088123e-06
2.93245 3.4764128e-06 4.1288758e-06 4.4384236e-06 5.0000218056 37.00518 114.2218 14.188789 13.074748 0.719408 0.270784 -2.21804 0.50073251 4.825864 0.9998504 0.751378 0.5628889 0.56098 11.753012 11.839324 10.828196 11.01522 12.185016 9.872628 10.147936 0.199983 0.4812228 0.273384 0.1554534 0.002939232 0.00325878 6.14396096e-06 3.759219e-06 -4.76551232e-07 3.8879792e-06 4.8524 3.468887 5.278452 9.33688378e-07 3.124005274e-06 1.861982729e-06 2.711082875e-06 1.108948366e-06
2.80224 3.467138e-06 4.1401143e-06 4.4326411e-06 5.0814257 37.63652 113.46672 14.765167 13.0918 2.7802 -0.025224 -3.161992 0.54867345 4.703302 0.9999984 0.53982156 0.6714883 0.6355216 12.27336 12.446072 9.2314404 9.816704 10.916544 10.46516 11.638952 0.1650516 0.4485696 0.1585344 0.1051224 0.0559332 0.01800897 6.1447664e-06 3.7607478e-06 -5.594848486e-07 3.8891584e-06 4.34882 3.663692 2.0728372 4.57640902e-07 2.61942621e-06 2.22700471e-06 1.832178691e-06 1.080659025e-06
2.76422 3.7999044e-06 4.19119e-06 4.4440711e-06 17.76506 31.198228 107.94872 14.735899 13.052082 -0.201312 -0.349392 -6.59672 0.5947875 4.1979565 0.9999636 0.7614996 0.6496291 0.5957974 9.638844 9.96378 9.1501768 12.186996 10.10954 9.487456 12.113284 0.1370094 0.4151436 0.3847494 0.2461602 0.0637977 0.0708864 6.1433456e-06 3.76014e-06 -4.9490967e-07 3.8866936e-06 4.151236 3.536792 5.011216 8.2654363e-07 2.78599289e-06 2.620710953e-06 2.838912304e-06 9.80474066e-07
2.7185 3.5598904e-06 4.1396424e-06 4.4382097e-06 5.000140562 42.15434 108.68102 14.417821 13.414332 -0.349672 -0.736944 -7.3872224 0.641447 2.7710794 0.9998508 0.5667128 0.5888548 0.4590235 10.405612 10.144844 10.762252 9.2699604 12.310176 11.911144 11.074876 0.2753346 0.3203802 0.5419278 0.1247676 0.1386309 0.1171236 6.14147744e-06 3.7628502e-06 -5.40171562e-07 3.8883368e-06 3.384836 3.770222 4.701416 6.53393953e-07 2.427374628e-06 2.245221066e-06 1.905948934e-06 1.439287285e-06
2.62831 3.6440104e-06 4.1470732e-06 4.4365303e-06 5.5065965 38.2402 112.03302 14.183047 13.129614 2.40864 0.240992 -4.810928 0.51840575 4.5083017 0.9999988 0.7416996 0.5654008 0.5325787 11.240132 10.79222 12.612872 9.1382412 11.551532 12.063856 10.495932 0.1714218 0.3637446 0.2356674 0.1844922 0.0455088 0.0398355 6.14348384e-06 3.75939e-06 -5.35881126e-07 3.8876628e-06 4.100156 3.452072 5.583204 7.21387891e-07 2.664132267e-06 2.693326427e-06 1.877879549e-06 8.95346095e-07
2.81609 3.6124816e-06 4.1157744e-06 4.443889e-06 5.1388466 39.57146 111.47304 14.227786 13.169892 1.571872 -0.18336 -7.8331376 0.5278675 4.8477925 0.9996272 0.50587016 0.7647427 0.6294718 9.03083072 9.1074636 9.0881024 9.1739596 9.881576 12.506752 11.174548 0.081174 0.202512 0.3907026 0.2873334 0.1065708 0.057726 6.14225024e-06 3.759546e-06 -4.53042312e-07 3.889286e-06 4.153052 3.111083 5.229652 7.0865164e-07 2.509623175e-06 2.61272755e-06 2.218886334e-06 1.355624021e-06
2.84866 3.6988128e-06 4.1300822e-06 4.4388877e-06 5.697509 35.62058 114.19046 14.952313 13.049436 1.031464 -0.310488 -3.782352 0.722914 2.9225395 0.9999764 0.6827332 0.5659012 0.5145562 11.185464 11.923876 10.282748 11.106156 10.84424 9.645932 11.86082 0.3375726 0.4110156 0.1986012 0.2144748 0.0845016 0.0938907 6.14375552e-06 3.7605168e-06 -4.89902944e-07 3.8880708e-06 4.450832 3.238004 3.823024 6.11946442e-07 2.325535e-06 1.133958363e-06 2.295680972e-06 1.510867966e-06
2.94474 3.6817188e-06 4.1497603e-06 4.4294053e-06 5.5875155 37.72364 111.79246 14.642767 13.235566 2.567648 -0.167336 -2.636728 0.654033 3.151972 0.9999548 0.502163436 0.6899221 0.626833 9.2953012 9.03238664 9.09938 10.328628 12.514244 11.298984 11.135008 0.3190998 0.2881242 0.2764248 0.1933428 0.1149381 0.01365354 6.14401472e-06 3.7596996e-06 -5.620217768e-07 3.8908576e-06 3.94302 3.198794 5.202052 7.85047168e-07 1.434453252e-06 2.229774156e-06 2.205623987e-06 1.461167908e-06
2.9448 3.5017196e-06 4.1419603e-06 4.4340148e-06 5.20068605 37.4925 113.65128 14.654026 13.079508 0.696608 -0.061128 -1.292336 0.60095 4.2034015 1.0 0.6080956 0.6684994 0.4467349 9.102162 9.2081936 9.697796 9.1588136 11.15836 9.970836 10.511192 0.2138226 0.3647166 0.4807032 0.05069382 0.0529971 0.01129497 6.14350784e-06 3.76032e-06 -5.506808892e-07 3.8852204e-06 4.30698 3.338096 5.945408 8.55081064e-07 2.499630174e-06 2.958188444e-06 2.427809541e-06 1.36427729e-06
2.71366 3.4044474e-06 4.1307998e-06 4.4151313e-06 5.471069 35.9858 115.01942 14.765086 13.281262 2.15044 0.082 -2.332296 0.626963 3.1404583 0.9985984 0.741668 0.6418261 0.6066055 9.2617504 12.002188 11.047384 9.46654 10.462348 11.975172 10.718004 0.2039664 0.3947334 0.1970934 0.2033646 0.01589766 0.01136691 6.14474048e-06 3.7609572e-06 -5.37566358e-07 3.8900664e-06 3.418016 3.470873 5.904088 8.77625497e-07 2.771390811e-06 2.466921717e-06 2.488572386e-06 1.272975554e-06
2.68003 3.7608052e-06 4.1202048e-06 4.4357992e-06 5.00588249 35.8774 114.54652 14.446711 13.155962 -2.081648 -0.130136 -7.435928 0.5331175 4.2415165 0.999996 0.7257816 0.4831552 0.4663423 11.231684 12.087596 10.545012 11.368376 10.6014 9.616104 11.364964 0.2194434 0.4508808 0.403503 0.1023678 0.089412 0.0734181 6.14264576e-06 3.762462e-06 -5.02102948e-07 3.8799276e-06 4.367624 3.631496 4.959936 8.49017134e-07 2.759508188e-06 2.870880909e-06 1.780349059e-06 1.286207907e-06
2.94276 3.6543444e-06 4.1500619e-06 4.4345842e-06 5.0002065248 40.36692 110.82256 14.304421 13.356778 -2.035264 -0.496216 -0.768336 0.6687 2.7859492 0.9968648 0.74706 0.4232872 0.4232845 9.856904 10.261228 9.0702136 10.85808 10.141984 11.730796 11.024372 0.448866 0.5954886 0.1490676 0.1278978 0.1421088 0.1578984 6.14216576e-06 3.7609272e-06 -5.43573898e-07 3.887198e-06 4.986568 3.481379 4.885548 6.63149188e-07 2.953894303e-06 1.936122898e-06 2.609353225e-06 1.670356062e-06
2.97066 3.5945156e-06 4.1023896e-06 4.4472193e-06 5.00000961254 39.06106 112.45044 14.696983 13.130244 -2.19908 0.0514 -4.562976 0.687221 3.111184 0.9981148 0.5889944 0.4331602 0.3894913 10.070276 10.596856 9.01454604 10.297396 10.755824 10.83396 9.736004 0.2687178 0.371247 0.4811004 0.2137884 0.1881816 0.1036272 6.14427968e-06 3.7602816e-06 -5.09632874e-07 3.889306e-06 4.635604 3.33647 5.073004 6.96995308e-07 2.461042893e-06 2.328709365e-06 2.627759543e-06 1.500185103e-06
2.68218 3.7751168e-06 4.1554205e-06 4.4509111e-06 5.0000713979 39.92116 110.3775 14.393998 13.215602 2.042376 0.381784 -3.892344 0.609168 3.6386659 0.9961804 0.6531012 0.7815979 0.5596165 11.416472 10.028884 11.24926 10.471256 11.406304 9.833736 12.286372 0.1225254 0.489108 0.2738316 0.0912354 0.0222948 0.02477199 6.14196608e-06 3.7612698e-06 -5.13158548e-07 3.8845344e-06 4.51336 3.491348 4.858012 8.92624483e-07 2.590312034e-06 1.882718581e-06 2.45995811e-06 1.13037408e-06
3.02812 3.5951784e-06 4.1602734e-06 4.4290906e-06 5.00002863386 36.43208 114.53156 15.009985 13.116314 2.546776 -0.307288 -7.4240232 0.609191 4.045348 0.9995432 0.755896 0.5476114 0.4654135 10.210368 11.804632 12.210624 9.1576552 10.668812 10.46024 9.950668 0.2107098 0.3362706 0.2384466 0.2038968 0.1334868 0.0873453 6.14301056e-06 3.761703e-06 -5.21681818e-07 3.8851488e-06 5.180188 3.094034 2.881184 4.93698808e-07 2.340946917e-06 2.047400638e-06 2.691376817e-06 1.373005544e-06
2.64302 3.7452308e-06 4.1103651e-06 4.4481631e-06 5.000515817 39.4694 111.19814 14.648383 13.093046 -2.321176 -0.302248 -4.566544 0.7041955 3.2246776 0.9970336 0.7518024 0.526456 0.5230099 11.460584 11.609064 9.52596 11.105284 11.918024 11.636564 10.48808 0.2839632 0.5046756 0.197538 0.2194866 0.0651168 0.0666117 6.14297792e-06 3.7598592e-06 -4.66284298e-07 3.8895604e-06 4.611632 3.350228 5.133344 8.78059063e-07 2.813057476e-06 2.092026711e-06 2.045561006e-06 9.20121139e-07
2.76059 3.7998852e-06 4.116895e-06 4.4516242e-06 10.82012 32.69652 112.95654 14.440276 13.083386 -0.141888 -0.123816 -2.898192 0.5508775 4.6538218 0.9999724 0.6653508 0.6821425 0.5494222 10.556188 10.085828 11.03388 9.2617692 9.2840564 10.462216 11.95202 0.2044272 0.4041018 0.3648324 0.1128678 0.1254087 0.00590376 6.14401952e-06 3.7604946e-06 -4.74358704e-07 3.8884596e-06 4.4051 3.134009 4.966044 8.90963146e-07 2.264167276e-06 2.458878326e-06 2.349635179e-06 1.195301092e-06
2.85766 3.5871916e-06 4.0939721e-06 4.4462635e-06 5.00018716265 34.58332 116.57902 14.547007 13.10531 -0.93476 0.086824 -7.5255912 0.796085 2.5308559 0.9964484 0.5561956 0.7283908 0.423856 11.36624 10.481288 12.529608 12.513024 10.78276 11.048596 11.843772 0.0086364 0.4815 0.254427 0.232683 0.1636722 0.002649405 6.14476064e-06 3.7608918e-06 -5.08263706e-07 3.8869592e-06 4.498464 3.133349 2.971532 8.78157964e-07 2.495670966e-06 1.816646798e-06 2.212092693e-06 1.378284488e-06
2.8931 3.5631756e-06 4.1463647e-06 4.4418409e-06 5.8725545 37.86422 112.60484 14.451085 13.1093 1.837368 -0.5542 -3.005744 0.5205471 4.9253491 0.9986668 0.50476872 0.6242608 0.5962852 10.783788 10.30198 9.946132 9.916524 11.139644 10.722944 9.99006 0.1546608 0.5086086 0.2761656 0.1643658 0.0801879 0.0890976 6.14330528e-06 3.7600854e-06 -5.34849104e-07 3.8907992e-06 4.387576 2.860748 3.937512 8.50503646e-07 2.838792328e-06 1.624495236e-06 2.166576798e-06 9.67591643e-07
2.643 3.7156872e-06 4.1036051e-06 4.4516686e-06 5.188901 38.43372 111.7781 14.094334 13.266814 -0.051704 0.26172 -5.065656 0.50398655 4.5073612 0.9950952 0.8507124 0.5864275 0.4665493 11.47294 10.44298 9.0436728 9.0801708 9.969812 10.8393 9.715676 0.1101906 0.4773252 0.4604112 0.2044464 0.171966 0.00878391 6.14195744e-06 3.7619388e-06 -5.2511835e-07 3.8892696e-06 4.13552 3.141821 5.218032 8.66608525e-07 2.366256854e-06 2.028154488e-06 2.222080695e-06 1.277414666e-06
2.86973 3.7975812e-06 4.1078847e-06 4.4372527e-06 6.0557945 35.22318 114.2643 14.542066 13.062834 -3.6194752 -0.851704 -7.93130728 0.51579995 5.0618998 0.9999764 0.503763588 0.5475988 0.5061511 11.20554 10.633376 10.620068 9.928716 11.3203 9.796 12.496604 0.2901936 0.4079562 0.3647658 0.260034 0.0997158 0.037056 6.14242016e-06 3.7608162e-06 -5.29665422e-07 3.878072e-06 4.535464 3.439475 5.151276 9.89733277e-07 2.46225765e-06 2.174805152e-06 2.6549691e-06 1.291471854e-06
2.89241 3.7242356e-06 4.1454118e-06 4.4402671e-06 5.08948115 39.61064 110.5469 14.648293 13.233914 1.896616 -0.392968 -3.226016 0.5474433 4.2335272 0.9999116 0.6856732 0.834814 0.6083668 10.975724 11.899656 10.141084 11.848952 10.959572 11.305768 11.34378 0.1374078 0.3421104 0.3222798 0.1787568 0.00394728 0.00438588 6.14328416e-06 3.7618368e-06 -4.91110096e-07 3.8860776e-06 4.3361 2.97251 4.152272 7.22935342e-07 1.811482831e-06 2.499005299e-06 2.441066889e-06 1.248575435e-06
2.91591 3.4998764e-06 4.109875e-06 4.4438992e-06 5.00004020017 39.5455 112.39988 14.369599 13.17503 0.396376 -0.159712 -5.119536 0.50431466 5.1409315 0.9983644 0.7541784 0.5899006 0.57916 10.749484 9.0612584 10.754384 11.764744 11.342028 10.148544 9.639276 0.199968 0.3435222 0.2348418 0.1913106 0.2125674 0.0645534 6.14187488e-06 3.7621974e-06 -4.75021708e-07 3.8909492e-06 4.472556 3.462584 5.536016 9.94050955e-07 2.242746561e-06 1.965731975e-06 2.590971902e-06 1.031803798e-06
2.54626 3.4567284e-06 4.1425258e-06 4.441783e-06 5.3237228 38.56784 112.33334 14.411899 13.110546 -0.724704 0.403632 -6.212248 0.6360815 3.6749791 0.9951048 0.6674964 0.6753673 0.3228958 10.28206 12.411896 12.07844 12.165832 11.532156 10.414032 11.392796 0.2203008 0.3609894 0.2964366 0.2701944 0.02304048 0.02560053 6.14434112e-06 3.7612374e-06 -5.04450188e-07 3.8836728e-06 3.99648 3.113909 5.539792 7.7004019e-07 1.854334259e-06 2.328889329e-06 2.518226454e-06 9.56198922e-07
2.871 3.6210612e-06 4.153308e-06 4.4409349e-06 5.000517284 40.14802 111.2941 14.139487 13.12925 -0.373528 -0.116048 -2.78656 0.51648565 4.9837789 0.9958148 0.7290388 0.3627685 0.34768 11.447268 11.236216 9.914072 11.213016 11.639324 12.52676 12.751744 0.413889 0.512979 0.213864 0.2376264 0.02825322 0.02636316 6.14448128e-06 3.7618506e-06 -4.60927312e-07 3.8908528e-06 5.165692 2.874959 3.221104 9.75258766e-07 2.544596179e-06 1.973135494e-06 2.013532413e-06 2.097895537e-06
2.84616 3.7500556e-06 4.1148384e-06 4.4503183e-06 5.16885485 38.43184 112.26938 14.592529 12.999778 1.211008 -0.383296 -3.926112 0.7271625 3.3222619 0.999972 0.6923596 0.673687 0.5560984 11.139652 11.641436 11.71596 11.57248 11.810752 12.194292 9.467632 0.2536518 0.5191602 0.1334736 0.1483038 0.1552644 0.02167314 6.1431344e-06 3.7600776e-06 -4.92761298e-07 3.8845516e-06 4.48354 3.408695 5.0068 9.96125878e-07 2.548380422e-06 2.423155472e-06 2.086937729e-06 1.034178323e-06
3.05015 3.6392884e-06 4.1511292e-06 4.4219359e-06 5.0000717687 41.13284 111.2576 14.53663 13.043402 -0.87628 -0.09312 -1.839024 0.6364195 3.9176677 0.9999736 0.6000624 0.4445983 0.4045321 10.612148 12.175624 11.567056 11.814928 10.844 10.689672 9.0540324 0.2721126 0.454461 0.1265874 0.05937138 0.0659682 0.0128373 6.14391296e-06 3.7613592e-06 -4.73600416e-07 3.887408e-06 4.23254 4.043129 5.404484 9.71110918e-07 2.07693473e-06 1.542666605e-06 1.86347743e-06 1.222530645e-06
2.9268 3.5934276e-06 4.119222e-06 4.4398093e-06 5.00006533955 36.26838 115.67486 14.308012 12.950596 -0.347688 -0.359744 -5.963208 0.783002 2.9065213 0.9960008 0.786478 0.4264876 0.4027249 10.93356 10.02922 9.1414656 12.379244 12.505484 9.837392 11.699832 0.3804504 0.4417398 0.2846472 0.3162738 0.2183622 0.0717375 6.14414528e-06 3.7597386e-06 -4.95550098e-07 3.8881192e-06 5.195968 3.281798 3.746248 7.30123147e-07 2.30633884e-06 2.235038103e-06 2.674325228e-06 1.34443126e-06
2.68732 3.5920104e-06 4.1485357e-06 4.4362492e-06 5.00000601929 40.328 111.30862 14.34349 12.855144 -0.637392 0.316632 -1.933448 0.7341545 3.1778803 0.999762 0.7645432 0.561358 0.561358 9.786172 9.60196 10.451396 10.867216 9.451648 9.666536 9.1134144 0.2765034 0.4559592 0.174717 0.1941294 0.0467898 0.0519885 6.14298464e-06 3.7596966e-06 -4.85286816e-07 3.8884448e-06 4.505408 3.237329 3.947948 4.07519074e-07 2.329954116e-06 1.980099101e-06 2.309503207e-06 1.463237494e-06
2.77505 3.5954416e-06 4.1191661e-06 4.4363026e-06 5.0003049983 38.91532 112.3015 14.437819 13.279624 1.003784 -0.088392 -4.170328 0.6060235 3.6564463 0.9941628 0.775198 0.7064947 0.4520692 9.083702 11.025952 11.718212 11.313136 11.674984 11.361492 9.689884 0.1899726 0.3232218 0.386406 0.3082674 0.0571983 0.0635538 6.14298176e-06 3.7611906e-06 -5.1563975e-07 3.8829392e-06 4.368052 3.349055 4.020256 8.69623507e-07 2.636952704e-06 1.955529016e-06 2.343376431e-06 1.196965759e-06
2.77645 3.7276848e-06 4.1348012e-06 4.4466169e-06 5.0001174671 36.1017 114.73936 14.59486 13.214482 1.438264 -0.260696 -2.024936 0.7867915 2.4658525 0.996 0.6532296 0.5602375 0.5427433 10.788096 11.426688 11.037196 12.462224 9.3230588 11.468196 10.870796 0.241242 0.4624362 0.1434888 0.159432 0.1203657 0.002243448 6.1429952e-06 3.7610676e-06 -4.35630572e-07 3.891192e-06 4.760104 3.422534 4.848288 7.94340865e-07 2.796530782e-06 2.01954621e-06 1.782623604e-06 1.195126127e-06
2.94066 3.40498556e-06 4.1291189e-06 4.4532445e-06 5.26377425 37.7524 113.85062 14.092309 13.307008 0.6756 0.13344 -7.7898672 0.581556 3.6695341 0.9945644 0.50161038 0.8868673 0.4862602 11.286676 9.897716 12.330172 9.1397656 9.0824664 11.25046 10.551824 0.089037 0.2612442 0.4363722 0.0908802 0.0971175 0.01466994 6.14394176e-06 3.7606206e-06 -4.3130096e-07 3.8873832e-06 4.584028 3.117245 3.185512 4.23623953e-07 2.649210252e-06 2.687317629e-06 2.415242055e-06 1.197580636e-06
2.71698 3.796e-06 4.110382e-06 4.4386123e-06 5.541305 38.50926 111.59796 14.19157 13.32441 2.252296 -0.285328 -3.681344 0.500000092104 4.8911149 0.9960396 0.8190672 0.7408297 0.7176007 12.070048 12.96 10.977912 11.914984 9.50456 10.990528 9.01995832 0.1647024 0.3177384 0.2541336 0.02085402 2.103111e-05 2.33679e-05 6.14337728e-06 3.760785e-06 -5.3728698e-07 3.88652e-06 4.02352 3.49709 5.96 9.9001e-07 2.572115674e-06 1.270681013e-06 1.939677187e-06 7.16941783e-07
2.78217 3.6677328e-06 4.1269193e-06 4.447813e-06 5.6139485 37.84674 113.02754 14.400226 13.009032 -0.462952 -0.184504 -7.6405448 0.6915025 3.3791176 0.9999868 0.7413544 0.5862889 0.4326967 9.164228 11.489556 11.67306 11.62786 9.135814 11.730192 11.659224 0.1893354 0.3819522 0.4181472 0.1978764 0.2198628 0.1596594 6.14416544e-06 3.7614468e-06 -5.01803152e-07 3.889902e-06 4.5458 3.183506 4.422888 7.93240966e-07 2.35257959e-06 2.959953091e-06 2.764167256e-06 1.055544049e-06
2.66468 3.7660272e-06 4.0886369e-06 4.4402488e-06 5.00001855625 37.17832 113.565 14.352967 13.150124 0.721848 0.017904 -5.596784 0.5207479 4.9754431 0.9953248 0.53063932 0.5744215 0.5330683 11.670952 12.890924 10.656776 12.619668 12.494612 10.00746 10.195956 0.1402386 0.5317206 0.1269468 0.1410522 0.02599458 0.02321265 6.14280512e-06 3.7615644e-06 -5.34865372e-07 3.8857468e-06 4.288228 3.468005 5.208348 9.35548516e-07 2.177919529e-06 2.930269029e-06 2.129849145e-06 9.79484264e-07
2.81344 3.7962e-06 4.1272612e-06 4.4333005e-06 7.5793415 37.50022 110.8706 14.405725 13.16439 1.341088 0.359488 -5.80516 0.500137271 4.5407242 0.9999972 0.5306368 0.6723757 0.5668444 10.05526 11.305232 9.56852 10.857176 11.47862 12.823436 12.3348 0.00190071 0.5161476 0.3715218 0.02103246 0.00692886 0.000900093 6.14341472e-06 3.7604022e-06 -5.595475302e-07 3.8855032e-06 4.251388 3.773393 5.920756 9.90794215e-07 2.667486596e-06 2.699800132e-06 2.285822944e-06 7.2870443e-07
2.74885 3.4772304e-06 4.1057657e-06 4.4444251e-06 5.26596215 37.59592 113.37612 14.465782 13.148864 1.110832 -0.114016 -5.615168 0.6677195 3.2370031 0.9999972 0.591966 0.6577237 0.6564727 11.810216 9.1284292 9.0627232 10.098772 10.21112 9.03106256 11.145252 0.2824812 0.2916984 0.33576 0.1802814 0.1501755 0.02327964 6.14416064e-06 3.7595094e-06 -5.0823449e-07 3.893186e-06 4.725188 3.662732 3.07376 7.72285942e-07 2.56168776e-06 2.31813648e-06 2.015287062e-06 1.050230112e-06
2.90308 3.41176148e-06 4.0904946e-06 4.44319e-06 5.03802869 39.4496 113.33022 14.326372 12.974592 -1.685944 0.046832 -6.349776 0.5849435 4.1315869 0.9999928 0.52884024 0.7867963 0.7186726 9.523028 9.78312 11.776412 9.824928 10.339516 9.422076 10.83464 0.02510412 0.3028878 0.3481548 0.1127424 0.1252692 0.0393201 6.14249504e-06 3.758574e-06 -5.0365123e-07 3.886036e-06 4.027224 3.61772 4.210204 7.01816482e-07 1.820715984e-06 1.534268285e-06 2.150025109e-06 8.39572252e-07
